"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100","PC101","PC102","PC103","PC104","PC105","PC106","PC107","PC108","PC109","PC110","PC111","PC112","PC113","PC114","PC115","PC116","PC117","PC118","PC119","PC120","PC121","PC122","PC123","PC124","group"
"SRR6751554",0.38719520088538,-0.981467351183252,-1.80812536510963,1.16124428309596,-0.222560701204971,0.403196438504294,-0.316641130286988,0.979898135350731,0.596557097404735,-0.262656453391927,-0.656418429425619,0.0680498559949045,0.0804876623744953,-0.573078600293869,0.975477356059859,0.113219144519518,-0.379386757048014,0.32122143742517,0.157909757677576,0.146445011911388,0.291971728249576,-1.10391385543095,-0.451514257514312,0.361580979880573,0.868966474143526,-0.432801775708757,0.619856453481169,-0.49547142703599,0.490884437466427,-0.104370845753571,-0.281630299124797,0.463442546987196,0.450182303516653,0.0467962270741641,-0.180917334809456,0.464456376977929,0.0723702216673839,-0.123248188445164,0.522423579941688,0.353001027606514,-0.703769125403103,-0.0521402049637442,-0.252008186497002,0.158316381188656,-0.785098222773901,0.487760304641413,-0.811276364887518,0.166137368079937,0.222095718691473,-0.836347012471758,0.0855893721986741,0.322930707564888,0.273114840044714,0.188746193148827,0.13329685828098,0.634153056751063,0.678173784838933,-0.119683833031602,-0.709126661765879,-0.399153585221812,-0.509634671209719,-0.328216445977172,0.198459265978629,-0.52992014917624,-0.370102355087178,-0.4227726411016,0.127198141397685,0.548748417032508,0.108022185124727,0.0206099913463276,-0.301352368651982,0.237945848268356,0.827360637443398,0.636889363185073,1.2658846762551,0.277469346559845,0.099680644597003,-0.645173477300373,-0.367688624719038,-0.139084165929332,0.318069001942023,0.201744872271316,-0.288752087161173,-0.698253410332791,0.27515564926331,-0.0856968195011348,-0.548702816581275,-0.972792140780647,-0.708993778451533,-0.221747112957127,-0.523061703649024,1.38472619811492,0.404835573579674,1.65736365338917,0.033173509353621,-0.991187726553066,-1.55996592655685,-0.647406936585715,-0.17812093450695,0.389762535503396,0.878744463185452,-0.5669237670562,0.249044767020837,-0.241186477117564,-0.30236792158813,0.99474468117185,0.328757668196338,0.0759472754648532,-0.460450900366073,0.108673181312793,0.638259701433591,-0.645079038813758,-0.356358102997806,0.114233308764421,0.216465030664343,-0.608103571328945,0.130118102591849,0.23760348297689,-0.0965746132184619,0.454962100635288,0.493175548620095,-0.0708628129222252,-0.066718101660906,0.173016582691593,"S1"
"SRR6751555",1.24308994880038,-0.352957083385971,-0.577517827949484,1.4411945522269,0.895345139737811,-0.468289964946388,-0.412302379999719,0.583295456283217,-1.00260793892369,-0.0475491809263721,-0.556817312644347,-0.0994449261318236,0.491844637609373,0.00350243768308295,-0.383485044758544,0.253739018260123,-0.691979390283947,-0.256984389807928,0.47147529960675,-0.152147877837162,0.574888945669597,-0.122677712340625,-0.211198096814619,0.077165163977164,-0.0609052027550959,0.186903515938903,-0.0772797999407657,0.284861846977396,-0.698757224678101,-0.123670899675828,0.365820867917703,0.0423438443843525,0.254548735008095,0.578949096403734,-0.194075664865803,-0.137126207631548,0.212833077071986,-0.446734374925441,-0.546549348754253,-0.024002411655249,-0.0190827580003914,-0.255916781445211,0.130222981682845,0.457365358638347,0.138620866596173,0.209733784310233,0.400533469104691,-0.0942109470217675,0.104893904724161,-0.351307238232191,0.147064591616896,0.382630591217089,-0.164037755361101,-0.0580663956441818,0.0448790140733193,0.214966068161141,-0.102111394879101,0.428653136436134,-0.130476550119227,0.484052033977928,0.272188184567578,0.25468811583963,0.233755316080663,-0.415539568988259,-0.220936113501546,-0.224982823787347,-0.287081885486765,0.38900005814512,0.0866978119934117,0.153724834126248,-0.325073974041657,0.114197345674249,0.261021925359423,0.151527658403774,0.216583913458716,0.44210418275699,0.0515223778780611,-0.744304248558584,-0.121383150916547,-0.153698386423692,-0.10356221101849,-0.218731695101948,0.197249848416136,0.615990131895637,-0.430441537304475,-0.338532285434254,-0.10711574413324,-0.260289942380028,-0.472271055099488,-0.16375628698779,-0.33491880986498,0.225162290869332,-0.0305980625142234,0.119080005311969,-0.133109855263279,0.453056203200307,-0.142492169417832,-0.093238116660621,-0.0507898126356311,-0.15913363713721,-0.346166958947566,-0.0799613520667493,-0.0791937022711676,0.147576207725054,0.161535793978024,0.352860980411344,0.22829654650218,-0.412815949635193,-0.192773769527626,0.107192127871346,-0.262810607805515,-0.473481849024905,0.111809788535816,0.00618883752861804,-0.207873288065392,0.0238401695893367,0.0935218789720679,-0.192902487425834,0.323507404815754,-0.108718407680449,0.0532700051931151,-0.26072924738735,0.12016450903236,-0.0839334542034403,"S1"
"SRR6751556",-0.27207557876626,0.814228405986216,-1.60058446693939,1.02687710863706,-0.736809769136571,-0.171862477344079,-0.684359975729257,-0.128752200554265,0.557147201492847,-0.338723120028208,-0.595108968907703,0.0898953332220755,0.653831875233376,-0.0198077923541942,-0.602071078963978,-0.103954918603777,-0.120785739626361,-0.352076101429355,-0.142122483085584,0.225073460459583,0.403108055416909,-0.331310841338126,0.226922657521892,0.0796959550508744,-0.213818430397534,-0.0613858779640414,0.0778720680721221,0.755655785817491,0.496242708352434,0.840521250064585,-0.292453106438565,-0.880699752295043,0.224125104662916,0.142004256436923,-0.0579829475983359,0.251918197410039,0.0655073241259772,0.418279639933479,0.0575541994316683,-0.132670893543935,0.27181503066198,0.208323839383703,-0.197803884841223,-0.242691343474677,0.127640629444773,0.162765845397298,0.312850536125768,0.226652190608998,-0.0386726651914293,0.47774833821415,-0.016337567597426,-0.260905920087751,0.452419180722861,0.0637785004223567,-0.228901663343022,0.408229435760116,-0.101075179230979,0.22771111891107,0.0806038471217145,0.671893222368686,-0.157870480766975,0.333481113422376,-0.0223159699569068,0.076240122525055,0.145752904804251,0.0245031536962834,0.0520284699402237,0.278589809521734,0.108853343093442,0.44001753882577,0.336145356820335,0.178750524575071,-0.744667614369781,0.227754488290675,-0.961620551727467,-0.0937407872150346,-0.115604436378603,0.570523504288578,-0.136568184778575,-0.731491604158361,-0.193782550834756,-0.444399896983368,-0.18526160197265,0.432625605571348,-0.201836519114158,0.417562360140984,-0.15213619292725,-0.576460693080922,0.0181688619816884,0.223188090487236,-0.140267194754964,0.577609690412872,-0.00214461855424655,-0.265278000475897,0.5166521286773,0.030122353590397,-0.238245000648773,-0.00189661787527725,0.136863132827466,0.779622286342208,0.665820177402248,0.141029390419651,0.422104855254362,0.0330497952736785,-0.0845935107124422,-0.0419243263822564,-0.227967982737904,0.358436995249887,0.760392300786333,0.0917173398492647,-0.435859034290283,0.232081340742391,-0.0293517263591336,0.543434053694935,-0.201953160555001,0.550910261185075,-0.243513767217125,-0.32675277211794,-0.214980143994146,-0.312252689152653,-0.109368793269332,0.789107018530214,0.506840497057724,0.200264377756856,"S1"
"SRR6751212",-1.04406681954846,0.347813924220746,-3.67667884287312,-0.812974363559521,0.0149600457535317,-2.69873384971277,3.89642829238411,2.14514665561832,0.215105300025114,-1.39998175868398,-1.14409491795831,-0.641254970296979,0.824954301138289,-1.73689791992959,1.44339708784715,2.46951136008764,0.278423448720416,-0.433881618195999,-2.28429597725425,-1.74972993788384,0.335499725660508,-0.26258398602022,0.0408957674514577,-2.40094960323265,0.52169496706966,-0.0313097527275944,-1.00016472142423,-0.145608512461461,-1.06637628382052,0.331562786104515,1.15671124363924,-0.557356378917071,-0.0432347685526743,-0.024132846987112,-1.08806588746053,-1.14062849251075,0.659554806841582,-0.553274291413617,1.13176622167078,0.140422495916622,0.938460415907132,-0.178774509549333,-1.02516867945404,0.627239765381545,-1.04183514933577,-1.19678531789017,-0.00956649346328169,-0.442050837970174,-0.18555929341697,-0.0760042392879242,0.418996015464043,0.122178180385473,-0.504871506714313,-0.38051735888334,1.63453831846573,-1.11222350503586,-1.65833659050913,0.282738742142441,-1.28496758189927,-1.05923442407623,1.03552771897165,0.458867597924849,-0.6784663885788,1.2948074144487,0.649659087284691,-1.09775645582465,-0.314214470931335,1.14572334832582,-0.0674474152128639,0.367570118872992,0.487470077853519,0.596247972960964,-0.430295712271765,-0.991212303316408,-1.13112045176301,-0.111639004549909,0.178060646390631,1.09770799308644,0.943782627310194,-1.17468033949735,-1.1162894622841,-2.04008765340862,-1.24370864862308,1.49082961653456,1.14933583427871,-0.270841823343067,-0.467874365688844,0.356124504005624,-0.391804957011668,-2.15857663776589,0.644891745613043,-1.3413369904049,-1.01037697105839,2.15820669379608,-2.75059518383021,0.873930592203921,-0.378694859403924,-0.238242612557041,0.272691586618066,1.34067451831571,-0.392323987197043,-0.176723601443386,-1.53518919932658,-0.240276764195042,-0.680601730634765,-0.4757766791428,1.56806399707135,3.23467867709919,1.57321801963525,3.30985536082209,0.761754058310311,1.3018652751587,2.47314002600149,-1.37446966136294,-0.153864683062808,-2.84117384375642,2.57347387640422,-0.500753772878883,-1.87438298444817,-0.185157384486618,0.23306496575115,-1.77372629981973,-0.269249125288722,3.31219855038351,"S1"
"SRR6751210",0.67671905572946,1.02039379079971,-1.78784408919564,0.976344601752966,-0.58980695400003,-0.238790954310686,-0.44297674154123,-0.496051917004518,-0.390082856522896,0.0174455894245938,-0.0256573594761031,-0.0552440665640477,0.0792173545238575,-0.0502505055716469,0.648752703967463,0.742574586167504,0.115914846758699,0.309335200945372,0.0253027767042905,-0.196996872504074,0.425379704864137,0.00893842088579836,-0.0483642174490834,0.511517697121741,-0.340141244997183,-0.276777927960617,0.0676431784883072,-0.768913894905075,0.211319156923528,-0.379924803117786,0.76060941262607,0.209026064342545,-0.58008464481257,0.291021460361921,0.16104971003759,0.973471327940447,0.828480126755249,0.484291923956496,0.305108693130937,-0.154422283593167,-0.896008792266166,0.316734689393248,-0.282746473527718,0.386672357957765,0.527785153114608,-0.525646400623983,-0.489222229459374,0.576045121600152,-0.300134516007222,1.07128227116563,-0.478206065514204,0.0519391961669771,0.555368330204693,1.05031436084373,0.0733981074231734,-0.95061439143885,-0.0729381996323043,-0.848051749088284,0.203865967802139,0.0397392678973898,0.502764290042393,-0.130282560311833,-0.104309862715731,-1.06058729340058,0.0431502342498565,0.853844598072161,0.0508518228201172,0.768066933633483,-0.687993628188099,-1.00099237884165,-0.440437583074402,0.8022191407146,0.642232569915362,-0.828162037042575,0.246219553255147,-0.251277642979346,0.179591947547275,-0.16693499187336,0.390224926093462,0.964586655525051,-0.68529569558356,-0.665374190201333,0.0599254854243668,0.0219650051769609,0.196104037521029,-0.589471150483964,-0.546154823754049,0.280724988191341,-1.14308706081924,0.269205984790302,0.181836370474479,-0.352642328172832,0.393362849465548,-0.209543379718356,0.00687418928594776,-0.47846268901273,0.422336907300673,-0.453380687339091,0.596327694050486,0.275080836361343,-0.0527105714423444,-0.184330315873064,0.239350716166895,0.631698028461803,-0.575008760013182,0.262585918691438,-0.302782343384528,0.0378067134932041,0.156320323052621,-0.0315674780472462,-0.0660443273494957,0.0663874938149026,-0.294551389242528,0.191461456434086,0.147564436014127,-0.0545836178771283,-0.190655217274004,-0.388168220546395,-0.195891001217862,0.538519975475846,-0.0147817779027246,0.16110347934118,-0.172177744944488,0.326557514178978,"S1"
"SRR6751411",-2.39261734612503,-2.87308868249467,0.17486378695079,1.96745533947626,0.940392821889935,-0.0580148713944554,-1.05438912053013,1.92056111584718,-1.0150964493318,-1.19403372425826,1.31989936421114,-0.589182346920642,0.961710626970292,-2.06091767280954,-1.2315152812775,0.406606537363004,0.837847751319085,0.479310817889163,1.17630617123833,0.182629727450119,0.944440399794278,-0.786470913324402,0.83873778010601,-0.334951680423702,-0.239654567787922,0.295460938224084,-1.16947842814011,-0.736418830506874,-0.356284038120991,-1.1615079431524,-0.579451658103569,0.229895958776873,0.714629813451632,0.266326866195345,0.568258207923799,0.440887693560138,0.657347473118684,-1.00300043673477,-0.90940826316776,-0.512839906604679,0.774236874857742,-0.216516100075111,-0.963560905720648,-0.742017359763039,1.05228640251667,-0.870716765521679,-0.718302832540675,-0.0817472561331233,1.8496056067127,0.249821401986959,0.999396489384012,0.430533290835572,0.0165613850752674,1.2843892825834,0.658470422114339,-0.311322924471459,-0.50925556075674,0.106983306077967,0.328286002807338,1.49543061218968,-0.612603112867714,0.288214258932454,0.317854005734974,-0.244518438125717,-0.549491702162285,0.172935349301125,0.414554359553172,-0.225438195310792,2.77858306517505,-1.41773284379527,-1.41030539534501,-0.442197357252306,1.37729814295943,0.517319266665826,0.136402880498105,0.570683755117198,0.895380816628327,-0.193804317913011,0.972050702818449,-1.01012596315322,1.60133366958976,0.339149525794485,1.18723528085698,0.241752594124886,1.29646530826573,0.723284195433771,-0.863735473724585,0.599268916471819,-0.554131838293706,-0.98439670275942,-0.515605376417438,-2.43896025974918,-0.955989136191033,0.89297647799019,0.642362814290562,-1.43910719809956,1.40167709433328,-0.959733113189477,1.57476644252985,1.09509076369968,0.963032908212334,-0.210400178538523,-0.222719340864421,-1.32881273626257,-0.657119897140745,0.366508003172178,-0.316450340074157,0.708348224098836,0.0672661458053609,-0.66056180515901,0.122956115457665,-0.689154400049043,0.811481384642669,1.00777603504739,-0.112765589689191,-0.553884183530614,1.10775610093889,-0.760165141087444,0.0991483996659379,-0.145572641118677,-0.268278584803715,0.143494069140187,0.51949096187341,-0.0726688611157537,"S1"
"SRR6751410",1.00657421557304,-0.420376313496906,-0.897526771593462,1.22240792351336,0.189188725508344,-0.294430257780972,-0.596163528337749,0.603969213016119,-1.14284514461455,0.0278827136453384,-0.256779526369414,-0.0646051435166455,0.608089694225442,-0.330758949363287,-0.485800828259969,-0.0651349441530324,-0.29725901258643,0.00122490531866157,0.225004527121427,0.225847675042706,0.200866549928719,-0.285913298109114,-0.121626025536558,-0.111667328391215,-0.0902770500593665,0.422061716588004,-0.474998253304551,-0.0401683052859423,0.231047852468757,-0.248133957177304,0.199242820872314,0.148734215797181,0.334068395835613,0.266657732338829,0.302523022509584,0.394879936044865,0.361357430677652,-0.048228083018016,-0.202734079941105,-0.121272306818609,0.404025538706029,-0.0831148324376979,0.169849929029676,0.250566274252516,0.596828279033933,-0.269068016833797,0.253485040058519,-0.394027746891117,0.572259971552629,-0.0309163067983779,0.47882435854076,-0.134348117163629,-0.493947017773013,-0.120709551078348,0.357594740685312,-0.0338031686889892,0.0284834043298279,0.00851138722163443,0.124380777239758,-0.135446734328483,-0.314187452212299,0.250771070033009,0.616265236697074,-0.463387207132522,0.267443747106196,-0.463702577802942,-0.159126747650537,0.180379708200627,0.633100089414274,-0.520219844316418,-0.140576093749892,0.253655328660153,0.307497171303468,0.0847607324547457,0.303913141232205,0.139405657619598,-0.094912147195072,0.497364874282303,0.340450303062173,-0.29573950420272,-0.0745077253526965,0.201138065805171,0.0650787220484093,0.159582435636271,0.175290670946464,-0.0171146153744061,-0.239567541430181,0.144189207807585,-0.272619854979106,-0.374194713193704,-0.172875898871479,0.0681039739097545,-0.588546873644707,-0.0747606090543613,0.0561592172116103,0.0256842555933715,-0.03094877229829,-0.263300017463256,0.397068494162074,0.00244718048240941,0.983335314623401,-0.242128398160811,0.333250136166789,-0.358167089946365,-0.239818289496868,0.0207551912065468,0.311990292556159,-0.15858655593667,-0.532204477521661,-0.576552065482469,0.410356628699656,-0.617579011488259,0.544938421158918,0.04451529892844,-0.0507409044363312,0.35741944383112,0.568161526676114,-0.320016550741794,-0.0615141910312825,0.324106476306806,0.0596070693209177,-0.134466559968753,0.172794021157784,-0.21977510994796,"S1"
"SRR6751409",1.01572174811388,-0.292136366285765,-0.93181431534986,0.754637012669273,0.26463445457813,-0.0307458137395392,-0.356841913169957,-0.22224961860607,-0.529881382221432,-0.0164723504502734,-0.10905226765112,-0.312394170652547,0.377927788740375,-0.068151004002868,-0.222769302934832,0.77621171623244,0.169932548307393,-0.0359234179621879,-0.109280284063397,0.0105297085143946,0.395495790871609,-0.498822812637007,0.204659627536631,0.120389080921045,-0.266552073154951,-0.330010404289711,-0.301117269382454,0.105904704924682,-0.182795674408483,0.0794875592293859,-0.137113814339565,0.0573308958397909,0.230852948538568,0.219800108323509,0.237803840834855,0.322853970197081,-0.166845728110947,-0.156457443606218,-0.276427663986212,-0.499728159614389,0.0347516520601715,-0.119632980872655,-0.221329916332973,-0.0407619834955698,0.113253104517726,0.0788219480697449,0.0799203653417653,-0.00741350389819245,0.569642457276702,0.0789785788353263,0.0665572687329955,0.0669303203557631,-0.0919959930624536,-0.0162228273232801,0.328621922791141,0.203610319612367,-0.0987455147037422,-0.097997008389485,-0.119468696476987,-0.18067660097667,0.0777272630761014,0.294238851486254,0.0477017507493481,0.0095974620870244,0.0729335893532173,0.180806243884274,0.0206464674871431,0.447983341310189,0.192436381076369,-0.0674516925618105,-0.1166384092825,-0.204639669433075,0.0383177654564646,-0.0557662733650187,0.0860072743684633,0.168685994919851,-0.401236100066756,0.377160218313756,0.208209687080838,0.194746658608341,-0.0952951672399305,0.146763355376252,0.206158947202203,0.0544412724374745,0.0811178337318676,0.353993590024984,0.143807525652019,-0.198744319729664,0.182918051858957,0.0669921369948758,0.0363817717459454,0.107231123706348,-0.321613337648146,-0.090333938651326,0.0954111305323898,0.112303888797219,-0.0298340110761106,-0.0937012260488038,-0.0213095284363618,-0.1827997099856,0.712487658694084,-0.300525262022187,0.444138456436193,-0.418731834656064,0.0992306753568875,0.186645271797066,0.0273088828486325,0.0682509492438085,-0.0742015003761585,-0.226350052115295,0.0717565076281632,0.172452069338307,0.119089539976359,-0.321318319757645,-0.11554903906799,0.403395129535496,0.448707167935307,-0.115918151988653,-0.0537888010345831,-0.0146130631710007,0.303971372749739,-0.0743571288182658,0.0645540630880696,-0.0941130651869848,"S1"
"SRR6751408",1.17033848787834,-0.113231532882604,-1.20658677881862,1.07945784568045,0.549786780095905,-0.320190558388834,-0.449469941215092,0.306436801961295,-0.72743131084566,-0.270086672786224,-0.421246674339092,0.126557004491342,0.282215900417045,-0.0758299376509634,-0.222240945221018,-0.0452770426587667,0.0128784174872924,0.0455557198462265,0.11363766570594,0.0548127457938241,0.369608450692462,-0.258229407805649,0.151851207898706,-0.154499854558635,-0.0515065706858726,0.098028158865245,-0.200961706558226,-0.0231668438792947,0.137660423844727,-0.345933614273853,0.130338602178946,0.370838265038734,0.250503923397154,0.331330345355177,0.139009850199026,0.390432381002729,0.254243062618401,0.0667111927887202,-0.244274901440166,-0.154013710829715,0.0279164928729344,0.101528029024086,-0.0227876920820334,0.189641551588845,0.151079011924754,0.371599188822021,0.190284857061644,-0.220849422154232,0.474529506362772,0.0902337270512649,0.152483067217106,-0.0586110863292377,-0.3384242967716,-0.0156910229829556,0.179066412600387,-0.0920868088496483,-0.0342925868615802,0.0813611680903907,0.0859019153723182,0.0156425780515238,-0.0447053502671531,-0.0413746039990035,0.183558855814602,-0.0747313062854569,0.453605009822807,-0.591181802064327,-0.0862220260555856,0.246139011996663,0.312230858225454,-0.284691707305079,-0.202980499212434,-0.126561815135764,0.235839379240131,0.151325173034836,0.124426060278115,-0.152636540700503,0.153391571381729,0.164333590277916,0.213982487443705,-0.218929966007195,0.120645628947777,0.0191273565601071,0.0194914278334613,-0.0865914954040379,0.261519273345283,0.0380650866508167,-0.113077360500164,0.0227059698024802,-0.125239670622286,-0.649118959388459,-0.151934659856016,0.245675652946615,-0.154285620690019,-0.151866371725196,0.165476551585298,0.205585181960179,-0.232791329536992,0.211744393431601,0.217341081582379,0.315416834091982,0.476520383887252,-0.0893339347572594,-0.0153574828949612,-0.0771243265993008,-0.010611829091043,-0.0742707245732304,0.0350362904716337,-0.387882095322943,-0.514037675806172,-0.192627987824781,0.290719840070265,-0.247112504381133,0.352541966382498,-0.274486081723578,-0.0668105974789786,0.425437741633001,0.441578063720486,0.162888420859889,0.00191708124858045,0.177037975021986,0.233653740647428,-0.0707171507374044,0.152018298137529,-0.100158897767524,"S1"
"SRR6751198",1.10041329142804,-0.130771039521006,-1.92114872699687,0.680195083492478,0.619958342325501,0.0554918378478658,-0.510541361093152,0.208246375607763,-0.0455658606013504,-0.519538039734483,-0.647692960048775,0.0148568505307815,0.234293857477437,-0.113255759936311,-0.703233762001482,-0.391890353005589,0.121899644648732,-0.0719200921584759,-0.398937555627309,-0.0525888185151851,0.470190662675374,-0.287302755613196,0.0839407345409708,-0.418501727468392,-0.289454551767725,-0.15215736518551,-0.248880857652586,0.151172959901952,0.334656039828067,0.411107722860612,-0.247329916477237,0.0728990028467767,0.390689521888832,0.215077978365803,0.0767622766464285,0.296245233151672,0.452044544948771,0.173817603649958,-0.300114499986029,-0.145492371252568,-0.0817814397530713,-0.14907713488602,-0.0930261627029487,0.0200806779898461,0.0385202171366888,0.0272499904117994,0.200284887733549,-0.0105290067990514,-0.133839199963765,0.118138201718545,0.319522097346882,-0.135455883286552,-0.00913122805045137,0.291798380267086,0.208293000582317,0.40423917549348,0.186976163736704,0.288743916397874,-0.44050639635642,0.576702972703338,0.0294840239065925,-0.169346698745407,-0.17294502555561,0.0542035276789856,0.0507776716514302,-0.416187929617476,0.322480111262172,0.0959772914778314,-0.50446416441703,0.00597767350849832,-0.128220643260389,-0.0953713968975981,-0.564011499324388,-0.193457779666153,-0.493350419593758,0.52486779586157,0.0232881578086763,0.110389448332957,0.0941275306730027,-0.0434253355695474,0.415134572563643,-0.0845319188289399,-0.638636064067951,-0.022289484848207,0.508236644846601,0.342974629686272,-0.163725860296203,-0.270656759395287,-0.414432716314612,0.00110080421092375,0.590842762264252,0.157280025502268,0.41417419770999,0.285759531037322,0.137066099984984,-0.0194369187943935,-0.0435808182046483,-0.0888843783074276,0.138513542538866,-0.0642091708248509,0.0333191933788103,-0.0554026985203557,-0.0851327808004562,0.195832866365405,0.311936111053239,-0.089888530751274,-0.49475914174235,-0.240288946334127,0.227773846082946,-0.0384070435426757,0.240625057753375,0.506210644256642,-0.456838165401658,0.0605161726344744,-0.181583032210512,-0.0363084952483385,-0.119397517884051,0.143655418581703,-0.259396024488242,-0.0666026953204135,0.242601160089213,-0.0199631563001058,-0.0604229027926914,-0.00156645488734154,"S1"
"SRR6751196",0.997902045004236,-0.13413831907869,-2.00093990912708,0.222004344533049,0.264335839299239,-0.200772781882159,-0.573622802787141,-0.123901188937969,0.120980516106532,-0.221460241736089,-0.125556103866337,0.117394068480229,0.00138990655924933,0.0802056810005567,0.0295285168905822,0.127411554962303,0.0334426962058688,-0.0550248759186464,0.136239512987662,0.173184295693648,0.28108806695914,-0.236432062780377,0.376793832063211,-0.165370566512039,-0.100617901276847,-0.342290893669879,-0.195962270369018,0.385536393188191,0.0226102953000335,0.350362650004286,0.168293066475275,-0.142759004569426,0.186204806146327,0.254374076626204,0.199962866009717,0.237549538555867,-0.207476051732899,0.259561811602822,0.029318196046989,0.0766624229040937,-0.0426460873343835,-0.0392626323479859,-0.240480031451739,-0.110689035986061,-0.149989257566642,0.194347444794739,-0.00614638081637094,0.27894531694633,0.477210597204247,0.389810941104477,-0.0644646563131265,-0.13030148222938,0.0440854490323167,0.221803344344938,-0.198491976713688,0.093493089022196,-0.254028953186043,0.140153650384612,0.116267226476392,-0.100608688025408,-0.0303899251464041,0.136340659968335,0.131825380999272,0.106319908377084,0.315483463539955,-0.045216431995526,-0.418294717533148,0.126065462822124,0.195225525774263,0.2285827533274,-0.0842770299191709,0.340018718420036,-0.216437852173773,0.0329284786245339,-0.149871629388652,-0.21416707144598,-0.00523363109882113,0.307367803382793,-0.0710410313222336,-0.167520315757237,-0.102425924789763,-0.130804254101423,0.351259821004915,0.34762133659691,-0.298734675973778,0.236387378495567,-0.245157499615549,-0.411611038368797,-0.0622431505875373,0.128207826772122,-0.420759969031676,0.198940735909218,-0.12356877965661,-0.0578279426379004,0.244980589078988,0.214092264041757,-0.256410392735141,-0.218276395438351,0.202862241273931,0.166555853393083,0.132335472825764,0.277134586758004,0.248377642483266,-0.065410044802271,-0.0157929911201926,0.102545727020151,-0.132777528179024,-0.00577338514746467,0.0578512637003895,-0.041717999091542,0.0895378910074688,0.188811903086131,0.196942836181388,-0.0533161207986333,-0.0773826471623542,0.0521795465565967,-0.413125966810232,-0.0679157680675953,-0.14967824987826,0.0142380267566909,-0.280376933422496,0.00405736521687666,-0.162908532937512,-0.119646275109361,"S1"
"SRR6751405",1.11861528443993,0.543756776194341,-1.7815752853979,0.292852825437651,-0.497065732692154,-0.131772108337057,-0.498106909079901,-0.223690152368073,-0.173362014920962,0.167945844574154,-0.054643790127868,0.273763390559663,0.0678592742091805,0.0844124198734587,0.13340465272052,-0.0505371291355438,0.0594038173378725,0.244037085841023,0.0550816600849915,-0.159098198414076,0.083479494271903,0.0265795347342505,0.252012356432559,0.0097049135526055,-0.30434515334487,0.0604149510984759,0.260276178472024,-0.118671835164815,-0.0595497206653102,-0.0809865987322288,-0.0577827632881395,0.176979301697447,0.21872181893936,0.235727693325841,0.0787185760286462,0.0469989311074432,-0.123672787307215,0.0391664548405651,-0.105845897168229,0.0880846623324298,0.118142955244285,-0.0609774431729778,0.0715279835481504,0.175721287996429,0.198347816002753,0.066198920926612,0.298337854747755,0.0431525522573137,0.682182460628827,-0.0832659854855261,-0.156552906302253,-0.227607140198715,0.0314115635960932,-0.120551836398076,-0.10034840824753,0.121131275028811,-0.261050832703346,-0.289105954197156,-0.170072487280474,-0.229350248627562,0.174430534177289,-0.155381547099319,-0.241455318991536,0.279416962485165,0.0975227033318928,-0.121598028799266,-0.356495811145845,0.211527355927157,0.0846126894448527,-0.0537351256856333,-0.184519783958466,0.0298752048058244,-0.098932549386751,-0.0447394950683544,-0.26652314008661,-0.00133586621021299,0.0505876563450733,-0.178293150555616,0.190025465707427,-0.253633943560961,-0.30282137486277,-0.117127374177038,-0.228692686182334,-0.0324562705246275,0.0140588118052494,-0.198776361793491,-0.109262316334018,-0.0854859128387367,-0.100397591619935,-0.0999125157067984,0.131638800093128,0.109129512332495,0.181402712110066,-0.0790624469380917,0.0704776560152501,0.182987445888637,0.180445478264984,0.379203728395999,-0.26253901732948,0.266834915309468,0.550172020742638,-0.0232169863611581,0.289303302959378,0.128732003744165,-0.052341312149602,-0.0829821499076615,0.0272024797561953,-0.0521663431258213,0.240927566852274,-0.0722089622000806,-0.059577277950039,0.178188911705335,0.177759172474502,0.237724311644001,-0.11890394144138,0.419661547963116,-0.212891552069651,-0.121333305243688,0.236853200264417,-0.0458795930111959,0.0617359538093665,-0.045517220394534,0.0233045968373937,0.0960328982681821,"S1"
